,coord,country,id,name
112534,"{'lon': 76.033333, 'lat': 20.01667}",IN,1273136,Deulgaon Raja
112535,"{'lon': 73.349998, 'lat': 27.799999}",IN,1273153,Deshnoke
112536,"{'lon': 75.550003, 'lat': 22.85}",IN,1273181,Depalpur
112537,"{'lon': 79.01667, 'lat': 23.4}",IN,1273191,Deori Khas
112538,"{'lon': 83.787216, 'lat': 26.504721}",IN,1273193,Deoria
112539,"{'lon': 79.48333, 'lat': 28.633329}",IN,1273206,Deoranian
112540,"{'lon': 78.48333, 'lat': 20.66667}",IN,1273228,Deoli
112541,"{'lon': 73.833328, 'lat': 19.950001}",IN,1273232,Deolali
112542,"{'lon': 84.73333, 'lat': 21.533331}",IN,1273246,Deogarh
112543,"{'lon': 77.800003, 'lat': 12.53333}",IN,1273272,Denkanikota
112544,"{'lon': 84.183327, 'lat': 24.866671}",IN,1273309,Dehri
112545,"{'lon': 74.599998, 'lat': 18.466669}",IN,1273374,Daund
112546,"{'lon': 84.400002, 'lat': 25.033331}",IN,1273390,Daudnagar
112547,"{'lon': 78.166672, 'lat': 20.76667}",IN,1273397,Dattapur
112548,"{'lon': 78.466667, 'lat': 25.66667}",IN,1273403,Datia
112549,"{'lon': 79.400002, 'lat': 28.033331}",IN,1273409,Dataganj
112550,"{'lon': 75.659721, 'lat': 31.818331}",IN,1273410,Dasua
112551,"{'lon': 77.533333, 'lat': 28.683331}",IN,1273416,Dasna
112552,"{'lon': 77.333328, 'lat': 20.933331}",IN,1273434,Daryapur
112553,"{'lon': 77.76667, 'lat': 20.316669}",IN,1273440,Darwha
112554,"{'lon': 85.900002, 'lat': 26.16667}",IN,1273491,Darbhanga
112555,"{'lon': 74.616669, 'lat': 15.26667}",IN,1273574,Dandeli
112556,"{'lon': 85.050003, 'lat': 25.633329}",IN,1273581,Danapur
112557,"{'lon': 79.449997, 'lat': 23.83333}",IN,1273587,Damoh
112558,"{'lon': 71.51667, 'lat': 21.700001}",IN,1273593,Damnagar
112559,"{'lon': 84.066673, 'lat': 24.033331}",IN,1273626,Daltenganj
112560,"{'lon': 85.833328, 'lat': 25.66667}",IN,1273628,Dalsingh Sarai
112561,"{'lon': 87.849998, 'lat': 25.85}",IN,1273642,Dalkola
112562,"{'lon': 73.150002, 'lat': 22.75}",IN,1273665,Dakor
112563,"{'lon': 74.26667, 'lat': 22.83333}",IN,1273687,Dahod
112564,"{'lon': 72.816673, 'lat': 23.16667}",IN,1273704,Dahegam
112565,"{'lon': 72.73333, 'lat': 19.966669}",IN,1273708,Dahanu
112566,"{'lon': 77.550003, 'lat': 28.566669}",IN,1273724,Dadri
112567,"{'lon': 74.73333, 'lat': 29.950001}",IN,1273745,Dabwali
112568,"{'lon': 78.333328, 'lat': 25.9}",IN,1273751,Dabra
112569,"{'lon': 78.876106, 'lat': 26.002501}",IN,1273756,Daboh
112570,"{'lon': 73.433327, 'lat': 22.183331}",IN,1273766,Dabhoi
112571,"{'lon': 74.099998, 'lat': 15.25}",IN,1273788,Curchorem
112572,"{'lon': 73.98333, 'lat': 15.16667}",IN,1273793,Cuncolim
112573,"{'lon': 79.116669, 'lat': 15.56667}",IN,1273795,Cumbum
112574,"{'lon': 74.699997, 'lat': 13.63333}",IN,1273834,Coondapoor
112575,"{'lon': 81.699997, 'lat': 27.133329}",IN,1273850,Colonelganj
112576,"{'lon': 87.216667, 'lat': 25.26667}",IN,1273856,Colgong
112577,"{'lon': 73.755302, 'lat': 15.5439}",IN,1273858,Calangute
112578,"{'lon': 76.260223, 'lat': 9.93988}",IN,1273874,Cochin
112579,"{'lon': 82.900002, 'lat': 25.133329}",IN,1273923,Chunar
112580,"{'lon': 71.183327, 'lat': 22.41667}",IN,1273960,Chotila
112581,"{'lon': 75.300003, 'lat': 21.25}",IN,1273992,Chopda
112582,"{'lon': 82.949997, 'lat': 17.83333}",IN,1274020,Chodavaram
112583,"{'lon': 81.76667, 'lat': 17.450001}",IN,1274021,Chodavaram
112584,"{'lon': 76.75, 'lat': 10.7}",IN,1274032,Chittur
112585,"{'lon': 74.633331, 'lat': 24.883329}",IN,1274040,Chittaurgarh
112586,"{'lon': 86.866669, 'lat': 23.866671}",IN,1274043,Chittaranjan
112587,"{'lon': 77.083328, 'lat': 17.116671}",IN,1274077,Chitapur
112588,"{'lon': 75.645599, 'lat': 28.240101}",IN,1274102,Chidawa
112589,"{'lon': 80.349998, 'lat': 15.81667}",IN,1274106,Chirala
112590,"{'lon': 83.566673, 'lat': 18.299999}",IN,1274116,Chipurupalle
112591,"{'lon': 73.51667, 'lat': 17.533331}",IN,1274119,Chiplun
112592,"{'lon': 78.066673, 'lat': 13.4}",IN,1274129,Chintamani
112593,"{'lon': 78.900002, 'lat': 11.65}",IN,1274146,Chinna Salem
112594,"{'lon': 77.383331, 'lat': 9.83333}",IN,1274151,Chinnamanur
112595,"{'lon': 77.433327, 'lat': 17.466669}",IN,1274169,Chincholi
112596,"{'lon': 83.508331, 'lat': 26.282221}",IN,1274195,Chillupar
112597,"{'lon': 80.166672, 'lat': 16.08333}",IN,1274213,Chilakalurupet
112598,"{'lon': 74.599998, 'lat': 16.433331}",IN,1274218,Chikodi
112599,"{'lon': 76.62278, 'lat': 13.41722}",IN,1274219,Chiknayakanhalli
112600,"{'lon': 76.25, 'lat': 20.35}",IN,1274237,Chikhli
112601,"{'lon': 77.724167, 'lat': 13.43417}",IN,1274243,Chik Ballapur
112602,"{'lon': 79.683327, 'lat': 21.466669}",IN,1274265,Chicholi
112603,"{'lon': 74.699997, 'lat': 24.383329}",IN,1274284,Chhoti Sadri
112604,"{'lon': 74.01667, 'lat': 22.316669}",IN,1274285,Chhota Udepur
112605,"{'lon': 78.933327, 'lat': 22.066669}",IN,1274304,Chhindwara
112606,"{'lon': 79.497902, 'lat': 27.1483}",IN,1274315,Chhibramau
112607,"{'lon': 87.01667, 'lat': 26.216669}",IN,1274342,Chhatapur
112608,"{'lon': 78.416672, 'lat': 27.933331}",IN,1274346,Chharra
112609,"{'lon': 77.183327, 'lat': 29.216669}",IN,1274351,Chhaprauli
112610,"{'lon': 74.400002, 'lat': 27.816669}",IN,1274359,Chhapar
112611,"{'lon': 76.833328, 'lat': 24.66667}",IN,1274381,Chhabra
112612,"{'lon': 77.066673, 'lat': 10.9}",IN,1274389,Chettipalaiyam
112613,"{'lon': 80.21917, 'lat': 13.08278}",IN,1465802,Anna Nagar
112614,"{'lon': 80.240829, 'lat': 13.07}",IN,1274394,Chetput
112615,"{'lon': 77.616669, 'lat': 11.16667}",IN,1274422,Chennimalai
112616,"{'lon': 76.633331, 'lat': 9.33333}",IN,1274428,Chengannur
112617,"{'lon': 78.800003, 'lat': 12.3}",IN,1274429,Chengam
112618,"{'lon': 79.98333, 'lat': 12.7}",IN,1274430,Chengalpattu
112619,"{'lon': 76.050003, 'lat': 10.53333}",IN,1274468,Chavakkad
112620,"{'lon': 75.949997, 'lat': 26.6}",IN,1274532,Chaksu
112621,"{'lon': 84.866669, 'lat': 24.216669}",IN,1274536,Chatra
112622,"{'lon': 86.166672, 'lat': 23.633329}",IN,1274553,Chas
112623,"{'lon': 77.583328, 'lat': 29.549999}",IN,1274560,Charthawal
112624,"{'lon': 76.26667, 'lat': 28.6}",IN,1274571,Charkhi Dadri
112625,"{'lon': 79.75, 'lat': 25.4}",IN,1274574,Charkhari
112626,"{'lon': 90.466667, 'lat': 26.26667}",IN,1274618,Chapar
112627,"{'lon': 76.39167, 'lat': 12.90444}",IN,1274640,Channarayapatna
112628,"{'lon': 77.216667, 'lat': 12.65}",IN,1274641,Channapatna
112629,"{'lon': 75.933327, 'lat': 14.03333}",IN,1274642,Channagiri
112630,"{'lon': 76.550003, 'lat': 9.46667}",IN,1274664,Changanacheri
112631,"{'lon': 74.25, 'lat': 20.33333}",IN,1274673,Chandvad
112632,"{'lon': 77.74556, 'lat': 21.241671}",IN,1274674,Chandur Bazar
112633,"{'lon': 77.966667, 'lat': 20.816669}",IN,1274675,Chandur
112634,"{'lon': 79.183327, 'lat': 19.73333}",IN,1274676,Chandur
112635,"{'lon': 79.300003, 'lat': 19.950001}",IN,1274693,Chandrapur
112636,"{'lon': 87.51667, 'lat': 22.73333}",IN,1274699,Chandrakona
112637,"{'lon': 78.133331, 'lat': 24.716669}",IN,1274755,Chanderi
112638,"{'lon': 78.76667, 'lat': 28.450001}",IN,1274767,Chandausi
112639,"{'lon': 83.26667, 'lat': 25.26667}",IN,1274770,Chandauli
112640,"{'lon': 88.37722, 'lat': 22.869169}",IN,1274784,Chandannagar
112641,"{'lon': 72.116669, 'lat': 23.716669}",IN,1274807,Chanasma
112642,"{'lon': 76.949997, 'lat': 11.91667}",IN,1274821,Chamrajnagar
112643,"{'lon': 82.650002, 'lat': 22.049999}",IN,1274837,Champa
112644,"{'lon': 80.933327, 'lat': 16.116671}",IN,1274861,Challapalle
112645,"{'lon': 76.650002, 'lat': 14.31667}",IN,1274862,Challakere
112646,"{'lon': 75.01667, 'lat': 20.466669}",IN,1274868,Chalisgaon
112647,"{'lon': 71.166672, 'lat': 21.41667}",IN,1274874,Chalala
112648,"{'lon': 85.633331, 'lat': 22.700001}",IN,1274890,Chakradharpur
112649,"{'lon': 72.933327, 'lat': 22.65}",IN,1274896,Chaklasi
112650,"{'lon': 85.050003, 'lat': 26.41667}",IN,1274899,Chakia
112651,"{'lon': 73.849998, 'lat': 18.75}",IN,1274914,Chakan
112652,"{'lon': 85.816673, 'lat': 22.566669}",IN,1274928,Chaibasa
112653,"{'lon': 88.36972, 'lat': 22.569719}",IN,1275004,Kolkata
112654,"{'lon': 85.583328, 'lat': 23.183331}",IN,1275097,Bundu
112655,"{'lon': 75.64167, 'lat': 25.441669}",IN,1275103,Bundi
112656,"{'lon': 76.183327, 'lat': 20.533331}",IN,1275117,Buldana
112657,"{'lon': 75.566673, 'lat': 29.933331}",IN,1275147,Budhlada
112658,"{'lon': 77.466667, 'lat': 29.283331}",IN,1275152,Budhana
112659,"{'lon': 79.116669, 'lat': 28.049999}",IN,1275163,Budaun
112660,"{'lon': 83.916672, 'lat': 21.816669}",IN,1275194,Brajarajnagar
112661,"{'lon': 71.666672, 'lat': 22.16667}",IN,1275218,Botad
112662,"{'lon': 72.900002, 'lat': 22.41667}",IN,1275230,Borsad
112663,"{'lon': 72.849998, 'lat': 19.23333}",IN,1275248,Borivli
112664,"{'lon': 90.556763, 'lat': 26.47822}",IN,1275321,Bongaigaon
112665,"{'lon': 87.716667, 'lat': 23.66667}",IN,1275346,Bolpur
112666,"{'lon': 85.966667, 'lat': 23.783331}",IN,1275362,Bokaro
112667,"{'lon': 93.783333, 'lat': 26.01667}",IN,1275364,Bokajan
112668,"{'lon': 72.75, 'lat': 19.799999}",IN,1275368,Boisar
112669,"{'lon': 77.349998, 'lat': 10.01667}",IN,1275388,Bodinayakkanur
112670,"{'lon': 77.900002, 'lat': 18.66667}",IN,1275391,Bodhan
112671,"{'lon': 83.366669, 'lat': 18.566669}",IN,1275406,Bobbili
112672,"{'lon': 81, 'lat': 27.5}",IN,1275435,Biswan
112673,"{'lon': 75.083328, 'lat': 28.25}",IN,1275441,Bissau
112674,"{'lon': 87.316673, 'lat': 23.08333}",IN,1275462,Bishnupur
112675,"{'lon': 78.933327, 'lat': 28.316669}",IN,1275476,Bisauli
112676,"{'lon': 79.800003, 'lat': 28.299999}",IN,1275481,Bisalpur
112677,"{'lon': 75.966667, 'lat': 13.61667}",IN,1275488,Birur
112678,"{'lon': 87.01667, 'lat': 26.51667}",IN,1275499,Birpur
112679,"{'lon': 84.76667, 'lat': 22.4}",IN,1275506,Birmitrapur
112680,"{'lon': 83.800003, 'lat': 21.033331}",IN,1275558,Binika
112681,"{'lon': 80.599998, 'lat': 26.033331}",IN,1275572,Bindki
112682,"{'lon': 78.203102, 'lat': 24.185499}",IN,1275582,Etawa
112683,"{'lon': 83.868889, 'lat': 26.12306}",IN,1275589,Belthara
112684,"{'lon': 78.916672, 'lat': 28.133329}",IN,1275590,Bilsi
112685,"{'lon': 79.949997, 'lat': 28.25}",IN,1275593,Bilsanda
112686,"{'lon': 80.083328, 'lat': 26.85}",IN,1275614,Bilhaur
112687,"{'lon': 80.033333, 'lat': 27.183331}",IN,1275618,Bilgram
112688,"{'lon': 75.616669, 'lat': 16.35}",IN,1275619,Bilgi
112689,"{'lon': 79.26667, 'lat': 28.883329}",IN,1275634,Bilaspur
112690,"{'lon': 90.234749, 'lat': 26.231951}",IN,1275641,Bilasipara
112691,"{'lon': 78.800003, 'lat': 28.633329}",IN,1275646,Bilari
112692,"{'lon': 73.705559, 'lat': 26.179171}",IN,1275647,Bilara
112693,"{'lon': 84.25, 'lat': 25.200001}",IN,1275655,Bikramganj
112694,"{'lon': 78.133331, 'lat': 29.366671}",IN,1275679,Bijnor
112695,"{'lon': 75.099998, 'lat': 33.799999}",IN,1275692,Bijbiara
112696,"{'lon': 79.5, 'lat': 24.633329}",IN,1275694,Bijawar
112697,"{'lon': 86.98333, 'lat': 25.73333}",IN,1275719,Bihariganj
112698,"{'lon': 79.508797, 'lat': 26.8022}",IN,1275732,Bidhuna
112699,"{'lon': 76.916672, 'lat': 23.866671}",IN,1275762,Biaora
112700,"{'lon': 79.633331, 'lat': 11.46667}",IN,1275768,Bhuvanagiri
112701,"{'lon': 75.76667, 'lat': 21.049999}",IN,1275778,Bhusawal
112702,"{'lon': 75.666672, 'lat': 18.466669}",IN,1275804,Bhum
112703,"{'lon': 74.599998, 'lat': 16.9}",IN,1275814,Bhudgaon
112704,"{'lon': 85.833328, 'lat': 20.883329}",IN,1275818,Bhuban
112705,"{'lon': 73.849998, 'lat': 18.16667}",IN,1275836,Bhor
112706,"{'lon': 78.888893, 'lat': 17.51083}",IN,1275848,Bhongir
112707,"{'lon': 79.183327, 'lat': 27.25}",IN,1275849,Bhongaon
112708,"{'lon': 75.6325, 'lat': 31.549999}",IN,1275882,Bhogpur
112709,"{'lon': 73.066673, 'lat': 19.299999}",IN,1275901,Bhiwandi
112710,"{'lon': 78.116669, 'lat': 25.799999}",IN,1275905,Bhitarwar
112711,"{'lon': 72.25, 'lat': 25}",IN,1275920,Bhinmal
112712,"{'lon': 81.933327, 'lat': 27.716669}",IN,1275921,Bhinga
112713,"{'lon': 74.183327, 'lat': 24.5}",IN,1275925,Bhindar
112714,"{'lon': 78.78833, 'lat': 26.564171}",IN,1275926,Bhind
112715,"{'lon': 83.433327, 'lat': 17.883329}",IN,1275930,Bhimunipatnam
112716,"{'lon': 81.533333, 'lat': 16.533331}",IN,1275947,Bhimavaram
112717,"{'lon': 74.633331, 'lat': 25.35}",IN,1275960,Bhilwara
112718,"{'lon': 75.533333, 'lat': 30.066669}",IN,1275977,Bhikhi
112719,"{'lon': 75.949997, 'lat': 21.866671}",IN,1275978,Bhikangaon
112720,"{'lon': 70.25, 'lat': 21.85}",IN,1276013,Bhayavadar
112721,"{'lon': 76.035004, 'lat': 30.26667}",IN,1276026,Bhawanigarh
112722,"{'lon': 75.833328, 'lat': 24.41667}",IN,1276027,Bhawaniganj
112723,"{'lon': 77.683327, 'lat': 11.45}",IN,1276037,Bhavani
112724,"{'lon': 80.783333, 'lat': 16.1}",IN,1276054,Bhattiprolu
112725,"{'lon': 74.566673, 'lat': 13.96667}",IN,1276067,Bhatkal
112726,"{'lon': 74.949997, 'lat': 30.200001}",IN,1276070,Bhatinda
112727,"{'lon': 81.933327, 'lat': 21.73333}",IN,1276084,Bhatapara
112728,"{'lon': 77.033333, 'lat': 27.033331}",IN,1276092,Bhasawar
112729,"{'lon': 81.5, 'lat': 25.549999}",IN,1276095,Bharwari
112730,"{'lon': 72.966667, 'lat': 21.700001}",IN,1276100,Bharuch
112731,"{'lon': 79.2248, 'lat': 26.757099}",IN,1276103,Bharthana
112732,"{'lon': 69.773613, 'lat': 21.92639}",IN,1276147,Bhanvad
112733,"{'lon': 75.746902, 'lat': 24.513}",IN,1276152,Bhanpura
112734,"{'lon': 84.583328, 'lat': 19.933331}",IN,1276159,Bhanjanagar
112735,"{'lon': 78.75, 'lat': 25.73333}",IN,1276178,Bhander
112736,"{'lon': 77.216667, 'lat': 18.033331}",IN,1276219,Bhalki
112737,"{'lon': 77.966667, 'lat': 19.1}",IN,1276249,Bhaisa
112738,"{'lon': 77.6325, 'lat': 21.646669}",IN,1276265,Bhainsdehi
112739,"{'lon': 88.350563, 'lat': 22.82444}",IN,1276320,Bhadreswar
112740,"{'lon': 75.716667, 'lat': 13.86667}",IN,1276321,Bhadravati
112741,"{'lon': 80.883331, 'lat': 17.66667}",IN,1276328,Bhadrachalam
112742,"{'lon': 75.166672, 'lat': 29.116671}",IN,1276330,Bhadra
112743,"{'lon': 82.566673, 'lat': 25.41667}",IN,1276335,Bhadohi
112744,"{'lon': 75.316673, 'lat': 30.48333}",IN,1276353,Bhadaur
112745,"{'lon': 74.316673, 'lat': 28.283331}",IN,1276355,Bhadasar
112746,"{'lon': 70.349998, 'lat': 23.283331}",IN,1276370,Bhachau
112747,"{'lon': 83.616669, 'lat': 25.049999}",IN,1276371,Bhabua
112748,"{'lon': 75.816673, 'lat': 11.18333}",IN,1276378,Beypore
112749,"{'lon': 79.300499, 'lat': 27.218399}",IN,1276381,Bewar
112750,"{'lon': 77.896111, 'lat': 21.915279}",IN,1276389,Betul
112751,"{'lon': 84.5, 'lat': 26.799999}",IN,1276393,Bettiah
112752,"{'lon': 78.166672, 'lat': 15.46667}",IN,1276416,Betamcherla
112753,"{'lon': 76.583328, 'lat': 28.700001}",IN,1276437,Beri Khas
112754,"{'lon': 77.433327, 'lat': 23.633329}",IN,1276449,Berasia
112755,"{'lon': 81.383331, 'lat': 24.049999}",IN,1276455,Beohari
112756,"{'lon': 81.533333, 'lat': 21.700001}",IN,1276478,Bemetara
112757,"{'lon': 75.866669, 'lat': 13.16667}",IN,1276486,Belur
112758,"{'lon': 85.400002, 'lat': 26.450001}",IN,1276495,Belsand
112759,"{'lon': 91.451393, 'lat': 23.252781}",IN,1276502,Belonia
112760,"{'lon': 88.25, 'lat': 23.933331}",IN,1276548,Beldanga
112761,"{'lon': 81.98333, 'lat': 25.933331}",IN,1276574,Bela
112762,"{'lon': 77.616669, 'lat': 30.16667}",IN,1276600,Behat
112763,"{'lon': 86.133331, 'lat': 25.41667}",IN,1276609,Begusarai
112764,"{'lon': 75, 'lat': 24.98333}",IN,1276615,Begun
112765,"{'lon': 78.333328, 'lat': 23.6}",IN,1276621,Begamganj
112766,"{'lon': 74.316673, 'lat': 26.1}",IN,1276634,Beawar
112767,"{'lon': 79.116669, 'lat': 29.15}",IN,1276642,Bazpur
112768,"{'lon': 77.283333, 'lat': 26.9}",IN,1276652,Bayana
112769,"{'lon': 77.033333, 'lat': 28.799999}",IN,1276663,Bawana
112770,"{'lon': 84.316673, 'lat': 20.83333}",IN,1276686,Bauda
112771,"{'lon': 75.202782, 'lat': 31.818609}",IN,1276720,Batala
112772,"{'lon': 76.583328, 'lat': 27.15}",IN,1276724,Baswa
112773,"{'lon': 86.738609, 'lat': 21.135281}",IN,1276731,Basudebpur
112774,"{'lon': 77.933327, 'lat': 23.85}",IN,1276752,Basoda
112775,"{'lon': 73.650002, 'lat': 27.16667}",IN,1276754,Basni
112776,"{'lon': 77.166672, 'lat': 19.316669}",IN,1276757,Basmat
112777,"{'lon': 76.398613, 'lat': 30.691669}",IN,1276764,Basi
112778,"{'lon': 76.845596, 'lat': 30.5888}",IN,1276765,Basi
112779,"{'lon': 75.966667, 'lat': 16.58333}",IN,1276782,Basavana Bagevadi
112780,"{'lon': 76.949997, 'lat': 17.866671}",IN,1276783,Basavakalyan
112781,"{'lon': 74.900002, 'lat': 22.033331}",IN,1276810,Barwani
112782,"{'lon': 75.916672, 'lat': 29.383329}",IN,1276815,Barwala
112783,"{'lon': 85.98333, 'lat': 25.48333}",IN,1276829,Baruni
112784,"{'lon': 88.439171, 'lat': 22.34972}",IN,1276832,Baruipur
112785,"{'lon': 75.699997, 'lat': 18.23333}",IN,1276856,Barsi
112786,"{'lon': 83.583328, 'lat': 21.200001}",IN,1276870,Barpali
112787,"{'lon': 75.550003, 'lat': 30.383329}",IN,1276895,Barnala
112788,"{'lon': 71.383331, 'lat': 25.75}",IN,1276901,Barmer
112789,"{'lon': 85.883331, 'lat': 24.16667}",IN,1276919,Barki Saria
112790,"{'lon': 85.48333, 'lat': 23.616671}",IN,1276927,Barka Kana
112791,"{'lon': 91.366669, 'lat': 23.616671}",IN,1276938,Barjala
112792,"{'lon': 74.466667, 'lat': 24.41667}",IN,1276939,Bari Sadri
112793,"{'lon': 86.033333, 'lat': 25.283331}",IN,1276954,Barhiya
112794,"{'lon': 85.716667, 'lat': 25.48333}",IN,1276977,Barh
112795,"{'lon': 79.866669, 'lat': 22.98333}",IN,1276982,Bargi
112796,"{'lon': 73.116669, 'lat': 21.116671}",IN,1277022,Bardoli
112797,"{'lon': 87.849998, 'lat': 23.25}",IN,1277029,Barddhaman
112798,"{'lon': 85.73333, 'lat': 25.216669}",IN,1277038,Bar Bigha
112799,"{'lon': 77.26667, 'lat': 29.1}",IN,1277044,Baraut
112800,"{'lon': 84.583328, 'lat': 26.4}",IN,1277053,Barauli
112801,"{'lon': 88.51667, 'lat': 22.716669}",IN,1277065,Barasat
112802,"{'lon': 88.383331, 'lat': 22.65}",IN,1276532,Belgharia
112803,"{'lon': 88.36528, 'lat': 22.64333}",IN,1277082,Baranagar
112804,"{'lon': 74.349998, 'lat': 34.200001}",IN,1277085,Baramula
112805,"{'lon': 88.371941, 'lat': 22.761391}",IN,1277100,Barakpur
112806,"{'lon': 80.466667, 'lat': 15.9}",IN,1277183,Bapatla
112807,"{'lon': 76.71833, 'lat': 30.555559}",IN,1277200,Banur
112808,"{'lon': 75.033333, 'lat': 12.9}",IN,1277201,Bantval
112809,"{'lon': 70.068893, 'lat': 21.486389}",IN,1277202,Bantva
112810,"{'lon': 74.449997, 'lat': 23.549999}",IN,1277214,Banswara
112811,"{'lon': 77.883331, 'lat': 18.383329}",IN,1277216,Banswada
112812,"{'lon': 82.933327, 'lat': 27.183331}",IN,1277232,Bansi
112813,"{'lon': 84.216667, 'lat': 25.883329}",IN,1277238,Bansdih
112814,"{'lon': 88.399437, 'lat': 22.971939}",IN,1277240,Bansbaria
112815,"{'lon': 76.86306, 'lat': 12.33083}",IN,1277255,Bannur
112816,"{'lon': 87.183327, 'lat': 25.883329}",IN,1277263,Banmankhi
112817,"{'lon': 85.533333, 'lat': 20.383329}",IN,1277273,Banki
112818,"{'lon': 86.916672, 'lat': 24.883329}",IN,1277289,Banka
112819,"{'lon': 80.216667, 'lat': 26.9}",IN,1277318,Bangarmau
112820,"{'lon': 78.199997, 'lat': 12.96667}",IN,1277320,Bangarapet
112821,"{'lon': 88.816673, 'lat': 23.066669}",IN,1277324,Bangaon
112822,"{'lon': 78.23333, 'lat': 15.31667}",IN,1277330,Banganapalle
112823,"{'lon': 77.603287, 'lat': 12.97623}",IN,1277333,Bangalore
112824,"{'lon': 85.183327, 'lat': 19.783331}",IN,1277426,Banapur
112825,"{'lon': 78.150002, 'lat': 24.9}",IN,1277442,Bamor Kalan
112826,"{'lon': 85.099998, 'lat': 20.16667}",IN,1277514,Balugaon
112827,"{'lon': 82.183327, 'lat': 27.433331}",IN,1277525,Balrampur
112828,"{'lon': 72.23333, 'lat': 25.83333}",IN,1277527,Balotra
112829,"{'lon': 82.166672, 'lat': 21.66667}",IN,1277530,Baloda Bazar
112830,"{'lon': 81.20472, 'lat': 20.73}",IN,1277535,Balod
112831,"{'lon': 88.340279, 'lat': 22.646111}",IN,1277539,Bali
112832,"{'lon': 79.366669, 'lat': 19.83333}",IN,1277594,Balhārshāh
112833,"{'lon': 79.349998, 'lat': 19.83333}",IN,1277557,Ballalpur
112834,"{'lon': 73.283333, 'lat': 25.183331}",IN,1277590,Bali
112835,"{'lon': 86.216667, 'lat': 23.116671}",IN,1277634,Balarampur
112836,"{'lon': 76.76667, 'lat': 20.66667}",IN,1277636,Balapur
112837,"{'lon': 80.183327, 'lat': 21.799999}",IN,1277661,Balaghat
112838,"{'lon': 76.316673, 'lat': 31.066669}",IN,1277666,Balachor
112839,"{'lon': 85.51667, 'lat': 25.466669}",IN,1277684,Bakhtiyarpur
112840,"{'lon': 88.17028, 'lat': 22.47472}",IN,1277723,Baj Baj
112841,"{'lon': 85.283333, 'lat': 26.75}",IN,1277748,Bairagnia
112842,"{'lon': 74.633331, 'lat': 13.86667}",IN,1277759,Baindur
112843,"{'lon': 74.866669, 'lat': 15.81667}",IN,1277765,Bail Hongal
112844,"{'lon': 80.550003, 'lat': 22.1}",IN,1277776,Baihar
112845,"{'lon': 88.324722, 'lat': 22.785}",IN,1277780,Baidyabati
112846,"{'lon': 81.599998, 'lat': 27.58333}",IN,1277799,Bahraich
112847,"{'lon': 78.616669, 'lat': 28.4}",IN,1277808,Bahjoi
112848,"{'lon': 79.5, 'lat': 28.783331}",IN,1277814,Baheri
112849,"{'lon': 88.25, 'lat': 24.1}",IN,1277820,Baharampur
112850,"{'lon': 76.916672, 'lat': 28.683331}",IN,1277835,Bahadurgarh
112851,"{'lon': 87.816673, 'lat': 26.26667}",IN,1277836,Bahadurganj
112852,"{'lon': 78.597504, 'lat': 26.870001}",IN,1277841,Bah
112853,"{'lon': 88.650002, 'lat': 23.316669}",IN,1277844,Bagula
112854,"{'lon': 77.216667, 'lat': 28.950001}",IN,1277882,Baghpat
112855,"{'lon': 75.099998, 'lat': 30.683331}",IN,1277902,Bagha Purana
112856,"{'lon': 77.79306, 'lat': 13.78472}",IN,1277909,Bagepalli
112857,"{'lon': 70.949997, 'lat': 21.48333}",IN,1277924,Bagasra
112858,"{'lon': 75.500504, 'lat': 28.187401}",IN,1277930,Bagar
112859,"{'lon': 84.083328, 'lat': 27.1}",IN,1277939,Bagaha
112860,"{'lon': 79.050003, 'lat': 14.75}",IN,1277949,Badvel
112861,"{'lon': 88.785828, 'lat': 22.741671}",IN,1277950,Baduria
112862,"{'lon': 75.216667, 'lat': 23.01667}",IN,1277970,Badnawar
112863,"{'lon': 73.26667, 'lat': 19.15}",IN,1277976,Badlapur
112864,"{'lon': 75.676826, 'lat': 15.91495}",IN,1278017,Badami
112865,"{'lon': 75.583328, 'lat': 11.6}",IN,1278023,Badagara
112866,"{'lon': 85.400002, 'lat': 22.116671}",IN,1278026,Bada Barabil
112867,"{'lon': 78.216667, 'lat': 28.933331}",IN,1278036,Bachhraon
112868,"{'lon': 78.400002, 'lat': 28.26667}",IN,1278052,Babrala
112869,"{'lon': 71.300003, 'lat': 21.85}",IN,1278054,Babra
112870,"{'lon': 78.466667, 'lat': 25.25}",IN,1278058,Babina
112871,"{'lon': 80.716667, 'lat': 25.549999}",IN,1278064,Baberu
112872,"{'lon': 77.933327, 'lat': 22.700001}",IN,1278073,Babai
112873,"{'lon': 83.186111, 'lat': 26.059999}",IN,1278083,Azamgarh
112874,"{'lon': 82.199997, 'lat': 26.799999}",IN,1278094,Ayodhya
112875,"{'lon': 77.283333, 'lat': 11.2}",IN,1278124,Avinashi
